123148453292969,perf_000000074,Intuit123,perf_000000074@exacttarget.com,1abae108f6e3e492ab4d8b2da96b833bb
123148453293889,perf_000000075,Intuit123,perf_000000075@exacttarget.com,1360274182c0747afa36ce54597446213
123148453294854,perf_000000076,Intuit123,perf_000000076@exacttarget.com,1037600b444f7423a929caac5de78f2c5
123148453295844,perf_000000077,Intuit123,perf_000000077@exacttarget.com,12cdced60d2564ebca6023ee048093544
123148453296569,perf_000000078,Intuit123,perf_000000078@exacttarget.com,1360c466f27d64d958a8aa7bbea52191e
123148453297479,perf_000000079,Intuit123,perf_000000079@exacttarget.com,14613465f03d145d996c998d0cff459d8
123148453298369,perf_000000080,Intuit123,perf_000000080@exacttarget.com,1ec298a20525a4da9820a850de858c751
123148453299189,perf_000000081,Intuit123,perf_000000081@exacttarget.com,1a3cd15240c0d4ab08117398764925c24
123148453300074,perf_000000082,Intuit123,perf_000000082@exacttarget.com,11d15c2d9786b425787a4d90c680a0c3a
123148453300919,perf_000000083,Intuit123,perf_000000083@exacttarget.com,14b72a5cca010406483ed1e096fcdfe04
123148453301684,perf_000000084,Intuit123,perf_000000084@exacttarget.com,130b1eef4b5084f5baa321997739baf19
123148453302549,perf_000000085,Intuit123,perf_000000085@exacttarget.com,1e31f39f0562f4b8cadf6a4d8a2680959
123148453303264,perf_000000086,Intuit123,perf_000000086@exacttarget.com,1fa97a27abc434e46995619640fe405e2
123148453304094,perf_000000087,Intuit123,perf_000000087@exacttarget.com,1f3706890fe1d48d38f64cfc582bc7498
123148453304779,perf_000000088,Intuit123,perf_000000088@exacttarget.com,1a66d1cf8faac44519e8576e1204d220e
123148453305764,perf_000000089,Intuit123,perf_000000089@exacttarget.com,126a011738ddc45a09318abfb91ea2176
123148453306669,perf_000000090,Intuit123,perf_000000090@exacttarget.com,194fb803a628842b58a459065bdbcf562
123148453307539,perf_000000091,Intuit123,perf_000000091@exacttarget.com,19ef49906c3a745a98eda22ade4512374
123148453308359,perf_000000092,Intuit123,perf_000000092@exacttarget.com,1e2b667f2694e4505a002d5f7b283e9a0
123148453309229,perf_000000093,Intuit123,perf_000000093@exacttarget.com,1fd30c3fca54c407387c4716ead5e2135
123148453310074,perf_000000094,Intuit123,perf_000000094@exacttarget.com,16a8a1a570a004e1e92fca22c413df583
123148453311019,perf_000000095,Intuit123,perf_000000095@exacttarget.com,111a6fab1790a4755a2708ee372be0444
123148453311739,perf_000000096,Intuit123,perf_000000096@exacttarget.com,19cbf02f42704439ba1873aebe8ef1b07
123148453312624,perf_000000097,Intuit123,perf_000000097@exacttarget.com,12c94a218527f4433a259d0e08680e2df
123148453313394,perf_000000098,Intuit123,perf_000000098@exacttarget.com,1f6842d8cb3bb4ba48590b01d0b910e29
123148453314234,perf_000000099,Intuit123,perf_000000099@exacttarget.com,13a6914d9631140588659b146789bfb26
123148453315084,perf_000000100,Intuit123,perf_000000100@exacttarget.com,18e665420ce984fc49edda60109a0a570
123148453315949,perf_000000101,Intuit123,perf_000000101@exacttarget.com,13754363f4f5c4e79a7088ddb1d4e8a4e
123148453316699,perf_000000102,Intuit123,perf_000000102@exacttarget.com,119d9fa944b104bafbff2c5f6d67f2a3f
123148453317484,perf_000000103,Intuit123,perf_000000103@exacttarget.com,1ac9b0279e97b45f49a8a4404ece8ff40
123148453318214,perf_000000104,Intuit123,perf_000000104@exacttarget.com,13f971fa307dc42a1b692e7ad555af1b8
123148453319319,perf_000000105,Intuit123,perf_000000105@exacttarget.com,18efd55e350cb44c2b5f723287aa84143
123148453320154,perf_000000106,Intuit123,perf_000000106@exacttarget.com,143cf00072b754646adaa7a42874c47b4
123148453320889,perf_000000107,Intuit123,perf_000000107@exacttarget.com,1cfd8bdd90cd844db8ebeaaa061d14757
123148453321819,perf_000000108,Intuit123,perf_000000108@exacttarget.com,1c6af70f8752a4306b2202354041e361c
123148453322719,perf_000000109,Intuit123,perf_000000109@exacttarget.com,1e6cdeab3935c468e92e65d35b1a119bb
123148453323719,perf_000000110,Intuit123,perf_000000110@exacttarget.com,146308344660645689346ca9b5efe1ef1
123148453324254,perf_000000111,Intuit123,perf_000000111@exacttarget.com,1cb62aecf9a924d5ba94bae90d17244c2
123148453325099,perf_000000112,Intuit123,perf_000000112@exacttarget.com,1c09f945139424b7ebb3d44a6799625c3
123148453325909,perf_000000113,Intuit123,perf_000000113@exacttarget.com,1ab1af2fd3c77406b8f407a4aa23cca95
123148453326794,perf_000000114,Intuit123,perf_000000114@exacttarget.com,136d20f6156d0448eac3879f372d209d2
123148453327784,perf_000000115,Intuit123,perf_000000115@exacttarget.com,1ea8e9ea9e0cf491c95abbfc28cf016a4
123148453328819,perf_000000116,Intuit123,perf_000000116@exacttarget.com,15b23caeb46764f8c839ff1220f1b9eba
123148453329659,perf_000000117,Intuit123,perf_000000117@exacttarget.com,161a68277a8c24de39081db6e9ca7d20f
123148453330494,perf_000000118,Intuit123,perf_000000118@exacttarget.com,162ca9e49d3cb4b0a88f8ee69d3e83196
123148453331534,perf_000000119,Intuit123,perf_000000119@exacttarget.com,1ccd5369dc5414578b12becb44cf097ac
123148453332374,perf_000000120,Intuit123,perf_000000120@exacttarget.com,110660581083d415cbeb04041867ca35e
123148453333284,perf_000000121,Intuit123,perf_000000121@exacttarget.com,1d3de9c7e5ceb40fbafe6473eaafd1514
123148453334129,perf_000000122,Intuit123,perf_000000122@exacttarget.com,1f4b133a2fa7a49e79f3bf912eaebb100
123148453334854,perf_000000123,Intuit123,perf_000000123@exacttarget.com,1b08c19061b344c899fd621583fac3d89
123148453335754,perf_000000124,Intuit123,perf_000000124@exacttarget.com,14a6bed2167fd48c491e72801d7d5c2b3
123148453336599,perf_000000125,Intuit123,perf_000000125@exacttarget.com,1f412ffdfcb1146fa851d99ff5472a1ef
123148453337409,perf_000000126,Intuit123,perf_000000126@exacttarget.com,16e3bce3320c74eb19d5a7d5f12e5b07d
123148453338439,perf_000000127,Intuit123,perf_000000127@exacttarget.com,158250ce73dda4133b0ad54148425a1a1
123148453339159,perf_000000128,Intuit123,perf_000000128@exacttarget.com,12d502e14d22246908b52235702bec55a
123148453339809,perf_000000129,Intuit123,perf_000000129@exacttarget.com,136875c548155440086949523e3bf5a22
123148453340849,perf_000000130,Intuit123,perf_000000130@exacttarget.com,191beb22f3a2840668ae4fbb69297188e
123148453341734,perf_000000131,Intuit123,perf_000000131@exacttarget.com,1c2972059daed4bef9994e881d0e9a1db
123148453342589,perf_000000132,Intuit123,perf_000000132@exacttarget.com,1081ca4df49164a2dab0b877a7f227182
123148453343379,perf_000000133,Intuit123,perf_000000133@exacttarget.com,1fe7b11f040ce442c979316b80b57e420
123148453344164,perf_000000134,Intuit123,perf_000000134@exacttarget.com,14a3c87e43f0b4a7bbb6d29c4ad457d8e
123148453344859,perf_000000135,Intuit123,perf_000000135@exacttarget.com,125e90a81fb52434fbf999a663e1a0eb1
123148453345809,perf_000000136,Intuit123,perf_000000136@exacttarget.com,1460f23026dbd4530959ed3320df6d7a8
123148453346709,perf_000000137,Intuit123,perf_000000137@exacttarget.com,1c900673ae8f14287a13777dd1c7a5fdb
123148453347564,perf_000000138,Intuit123,perf_000000138@exacttarget.com,1f66ea98e87e948318ae91a00808f1cd1
123148453348379,perf_000000139,Intuit123,perf_000000139@exacttarget.com,11415e2eea66d41bc9264bd2d48afb1c5
123148453348964,perf_000000140,Intuit123,perf_000000140@exacttarget.com,14036a79353f742ec9fa253cec8324cd2
123148453349964,perf_000000141,Intuit123,perf_000000141@exacttarget.com,1fa2ca223fbb44d56ae3bef521bc5cd69
123148453350804,perf_000000142,Intuit123,perf_000000142@exacttarget.com,1fc3737d36d1a469f9adbbc42dc90ba93
123148453351509,perf_000000143,Intuit123,perf_000000143@exacttarget.com,1af751d07970745d1859f81c37b35828e
123148453352374,perf_000000144,Intuit123,perf_000000144@exacttarget.com,15b8ff98710284d38b70e21f37ad3159f
123148453353114,perf_000000145,Intuit123,perf_000000145@exacttarget.com,1db03c2a8f2a744f1ac51d55093294fa4
123148453353949,perf_000000146,Intuit123,perf_000000146@exacttarget.com,11954f7987c38440ab5d621fa5e6d8c1d
123148453354769,perf_000000147,Intuit123,perf_000000147@exacttarget.com,1f481f94b313f422c962c2b1de4470e62
123148453355844,perf_000000148,Intuit123,perf_000000148@exacttarget.com,11025e1abc5e140b280566102924d4958
123148453356584,perf_000000149,Intuit123,perf_000000149@exacttarget.com,1485d266decbb49319ecb893435657ad4
123148453357494,perf_000000150,Intuit123,perf_000000150@exacttarget.com,14361b9c3c10a43e39d3baac000ff104d
123148453358209,perf_000000151,Intuit123,perf_000000151@exacttarget.com,18206ae9243ec419b89a219d1fd384675
123148453359319,perf_000000152,Intuit123,perf_000000152@exacttarget.com,177a14b2c6b2a4f0a994c79ce47fd8293
123148453360014,perf_000000153,Intuit123,perf_000000153@exacttarget.com,180cf96f525444d24afb6399a7ed7dab2
123148453360889,perf_000000154,Intuit123,perf_000000154@exacttarget.com,1a0203e82421d419485344351cdc2cb16
123148453361669,perf_000000155,Intuit123,perf_000000155@exacttarget.com,1c863d462cf244346b8ed337f6484fcfe
123148453362604,perf_000000156,Intuit123,perf_000000156@exacttarget.com,1c7933d7d9b994fe88a9fb82c05598b73
123148453363419,perf_000000157,Intuit123,perf_000000157@exacttarget.com,10af42e26b2d94211acc65cd7a297d895
123148453364214,perf_000000158,Intuit123,perf_000000158@exacttarget.com,13300676c6a974d37868f70be16218b6f
123148453365519,perf_000000159,Intuit123,perf_000000159@exacttarget.com,11fd9689a16934ee582b9218b7be8c556
123148453366259,perf_000000160,Intuit123,perf_000000160@exacttarget.com,199554f2dd4f340158208dea2f3cb93f8
123148453366984,perf_000000161,Intuit123,perf_000000161@exacttarget.com,1ca536a8e4bb045369470acd9bf889c3e
123148453367899,perf_000000162,Intuit123,perf_000000162@exacttarget.com,15a47490b37ae4bf3847ba4700f8ad740
123148453368654,perf_000000163,Intuit123,perf_000000163@exacttarget.com,1744def0f08b74435a0e938875c928416
123148453369459,perf_000000164,Intuit123,perf_000000164@exacttarget.com,1522292dcede64a4cae5b299270364782
123148453370414,perf_000000165,Intuit123,perf_000000165@exacttarget.com,14e167e01f6034da78d44fbed848b3380
123148453371354,perf_000000166,Intuit123,perf_000000166@exacttarget.com,133b94943ecb842cd9761c2cef8507019
123148453372164,perf_000000167,Intuit123,perf_000000167@exacttarget.com,1c504985149c04fb59731d6c4bf5e2985
123148453372989,perf_000000168,Intuit123,perf_000000168@exacttarget.com,17346477996f1419cbf9afad3c7fb7ca3
123148453374044,perf_000000169,Intuit123,perf_000000169@exacttarget.com,176e20e8032b54470ad4a1e5b647cb948
123148453374909,perf_000000170,Intuit123,perf_000000170@exacttarget.com,1375b4af385e340179623913fa4ff9f70
123148453375934,perf_000000171,Intuit123,perf_000000171@exacttarget.com,1c4e47e9b3910485aad819efdbbd289de
123148453376679,perf_000000172,Intuit123,perf_000000172@exacttarget.com,17e0ba3869fb2434eabd7fdfcbadf04fa
123148453377634,perf_000000173,Intuit123,perf_000000173@exacttarget.com,1c7ed75b3d40c48de9244eeaf0d352955
123148453378194,perf_000000174,Intuit123,perf_000000174@exacttarget.com,15ee888befd134734bc5092e887631cbb
123148453379264,perf_000000175,Intuit123,perf_000000175@exacttarget.com,13d86911389e3436082ccb44621a6f80d
123148453380684,perf_000000176,Intuit123,perf_000000176@exacttarget.com,16b989519bc534c1e969816480cbcac41
123148453381549,perf_000000177,Intuit123,perf_000000177@exacttarget.com,15404959a390a43149076302e0b72f523
123148453382464,perf_000000178,Intuit123,perf_000000178@exacttarget.com,1549fe62ca938465fae738d6c2c533436
123148453383374,perf_000000179,Intuit123,perf_000000179@exacttarget.com,1ab476d0cfd33451eb5bb22baa7ae733a
123148453384264,perf_000000180,Intuit123,perf_000000180@exacttarget.com,185ac430c0669442b89ce68830d066df8
123148453385249,perf_000000181,Intuit123,perf_000000181@exacttarget.com,148f342e23deb465b83ce78bd098e3a82
123148453386019,perf_000000182,Intuit123,perf_000000182@exacttarget.com,1f6216578b4604c4f88d1a91a81d5149c
123148453386574,perf_000000183,Intuit123,perf_000000183@exacttarget.com,1660ba7ca1fbb4e2ab5a1e1141962383c
123148453387459,perf_000000184,Intuit123,perf_000000184@exacttarget.com,1d317084e1d924c52827e589779084b26
123148453388214,perf_000000185,Intuit123,perf_000000185@exacttarget.com,1d90dbe5d73934f87a29282b82dfcd55c
123148453389219,perf_000000186,Intuit123,perf_000000186@exacttarget.com,1112a4a27b5fd4d36bc7fff63650730c4
123148453390129,perf_000000187,Intuit123,perf_000000187@exacttarget.com,196ffe7d30c0747dd8d5acf59e9012448
123148453391379,perf_000000188,Intuit123,perf_000000188@exacttarget.com,15c134ca2a5e146d79f57ead2b4daf847
123148453392459,perf_000000189,Intuit123,perf_000000189@exacttarget.com,179e52f1e157e41c6897f7519e6fc155d
123148453393494,perf_000000190,Intuit123,perf_000000190@exacttarget.com,10bb017d1d21144248868f67109cc6c0d
123148453394004,perf_000000191,Intuit123,perf_000000191@exacttarget.com,1b3cc6ada13074aa397fd57162e8f1621
123148453395454,perf_000000192,Intuit123,perf_000000192@exacttarget.com,15ecbd993868d47938f8e558e39cae486
123148453396419,perf_000000193,Intuit123,perf_000000193@exacttarget.com,116cb0ab1df6a47afb18cc22bdcdb3c4a
123148453397159,perf_000000194,Intuit123,perf_000000194@exacttarget.com,1abd3b61f418c4b91af73a376ad6ec920
123148453397809,perf_000000195,Intuit123,perf_000000195@exacttarget.com,17aacffb57a7b4395a8ff4f8bbfa6e3ac
123148453398959,perf_000000196,Intuit123,perf_000000196@exacttarget.com,1f7825e1ebdb7437c8bcc7e071d2dcdcd
123148453399709,perf_000000197,Intuit123,perf_000000197@exacttarget.com,104d962ac01f045128542d8a29061b7d0
123148453400609,perf_000000198,Intuit123,perf_000000198@exacttarget.com,14eab81d4b46e4d30acc3d4b4649a565d
123148453401474,perf_000000199,Intuit123,perf_000000199@exacttarget.com,1452e2ac804ad4f81964f2d1fb51d249b
123148453402419,perf_000000200,Intuit123,perf_000000200@exacttarget.com,19cf927ad702940d082809fb0ef3edda2
